country_code_BACI,country_name,iso3,AFG,ALB,DZA,AND,AGO,ATG,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BTN,BOL,BIH,BWA,BRA,BLZ,SLB,VGB,BRN,BGR,MMR,BDI,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DMA,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,DJI,GAB,GEO,PSE,DEU,GHA,GIB,GRC,GRL,GUM,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LSO,LVA,LBR,LBY,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MNE,MAR,MOZ,OMN,NAM,NPL,NLD,ANT,ABW,NCL,VUT,NZL,NIC,NER,NGA,NOR,MHL,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,GNB,TLS,QAT,ROU,RUS,RWA,LCA,VCT,SMR,SAU,SEN,SRB,SYC,SLE,IND,SGP,SVK,VNM,SVN,SOM,ZAF,ZWE,ESP,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,BFA,URY,UZB,VEN,YEM,ZMB
320,Guatemala,GTM,0,.11926606,0,.25560537,.18348624,0,.13302752,.22477064,.1880734,.11009175,.11926606,.16941176,0,.12385321,.22014052,.13761468,.12385321,.17889908,.26644737,0,0,.26271185,.19724771,.16513762,0,.15137614,.2117117,.27522936,0,0,.12844037,0,.20318726,.13804714,.17431192,.187251,.17431192,0,0,0,.40825689,.35779816,0,0,.21818182,.15345268,.13837638,0,.25688073,.26911315,.40366971,0,.18348624,.32046333,.25600001,.25,.19266056,.11392405,.27522936,.17741935,0,.15306123,.19724771,.16972478,0,0,0,0,.35779816,0,0,.1559633,.11009175,.23859648,.40825689,.30169493,.14220184,.22661871,.27626458,.2253886,.11009175,0,0,0,.21610169,.22385322,.19266056,.33486238,0,0,.41908714,.23394495,.13302752,.13389121,0,.17431192,.34751773,0,0,.22935779,.38532111,.11926606,.27480915,.14220184,.28723404,.21559633,.29357797,.31651375,.27064219,0,.28448275,0,.36238533,0,0,.14220184,.15137614,0,0,0,.36238533,.13302752,.16513762,.10550459,0,0,0,.30733946,.23514852,0,.27981651,.26106194,0,.36238533,.27777779,.2614679,.18348624,0,.23786408,.12844037,.29710144,.11926606,.38157895,0,0,.21283785,0,0,.14487633,0,0,.22018349,0,0,0,.44495413,.1559633,0,.31329113,0,.15909091,.20189275,.13486843,.23853211,0,.41284403,0,.19266056,.27666667,.10550459,0,0,0,.32110092,.31843576,.31651375,.31651375,.2081448,.19724771,.15923567,.16513762,0,0,0,.27916667,0,0,.21518987,0,.16972478
324,Guinea,GIN,0,0,0,.16143498,.14361702,0,.17307693,0,.18309858,0,0,0,0,.10576923,0,.10576923,0,.16346154,0,.125,.11538462,.11440678,0,.11650486,0,0,0,.17511521,0,0,0,0,0,0,0,0,.11538462,0,0,0,0,.14615385,0,0,.10454545,0,0,0,.16806723,0,.17277487,0,.125,.1042471,0,.10493827,.10576923,0,.22627737,0,0,0,.1724138,0,.14423077,0,0,0,.11926606,0,.1559633,0,.125,.14035088,.12162162,.11525424,.13461539,0,0,0,.10236221,0,0,0,0,0,.17307693,.17204301,0,0,.16182573,.11267605,.125,0,0,.10576923,.12765957,0,0,.24087591,.13829787,.125,.10687023,0,.11702128,.15492958,.13450292,.11827957,.18439716,0,.10344828,0,.13978495,0,0,0,.16346154,0,0,0,.19337016,.10576923,.12087912,.14423077,0,0,0,.2184874,0,.11016949,.12707183,.11504425,0,.10599078,.17521368,0,.13333334,0,0,0,.13043478,0,.14035088,.11538462,0,.11148649,0,.15384616,0,0,0,.13422818,0,0,.11538462,.14948453,.10447761,0,.11392405,0,0,0,0,.12290503,0,.14563107,0,.16346154,0,0,0,0,0,.13425925,0,.12,.16455697,0,0,0,0,0,0,.125,.12083333,0,.11538462,.10970464,0,.10169491
328,Guyana,GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,.16249999,0,.26153848,.15151516,.12121212,0,0,0,0,0,0,0,.15217391,0,0,0,0,.11111111,0,0,0,.10948905,0,.16666667,.16666667,.18333334,.11666667,0,.16923077,.11666667,0,0,0,0,.13333334,0,0,.13089006,0,.18072289,0,0,0,.14563107,0,.25547445,0,0,0,.12068965,.20192307,0,.21666667,0,0,0,.11666667,.11009175,.125,0,0,.14864865,0,.17460318,0,.11673152,0,0,0,0,.13513513,0,0,.24324325,0,0,0,.12033195,0,.125,0,0,.16842106,0,0,0,.10218978,.13297872,.1147541,0,0,.11347517,0,.11111111,0,.14893617,0,0,0,0,.15000001,0,.26744187,.11764706,0,.1971831,.15000001,.13812155,.26984128,0,.16161616,0,0,0,.18487395,0,0,0,0,0,0,0,.11176471,.10666667,.18333334,0,0,0,.15189873,0,.11666667,0,0,0,.17910448,0,0,0,.14093959,0,.13333334,.12195122,.10824742,0,.16666667,0,.23333333,0,0,0,0,.13333334,0,0,.16129032,0,0,0,0,0,0,0,.145,.14556962,0,0,0,0,.16666667,0,0,0,0,.15000001,0,.15000001,.15254237
332,Haiti,HTI,0,0,0,.23508772,.21403509,0,0,0,.16491228,0,0,.16470589,0,0,.12412178,0,0,.15087719,.22368421,0,0,.16842106,0,.12982456,0,0,.11929824,.21754386,0,0,.10175438,0,.10175438,.22222222,0,.42231077,0,0,0,0,.22456141,.1122807,0,0,.16491228,.1943734,.14944649,0,.12280702,.14067279,.22105263,0,0,.15438597,.17,.20987654,0,0,.15438597,.1733871,0,.18367347,0,0,0,0,0,0,.24159022,0,.23859648,.14035088,0,0,.18947369,.22033899,.12631579,.18245614,.30175439,.2642487,0,0,0,0,.20350876,.2440367,0,.14736842,.26984128,0,.23508772,.11929824,.12631579,.27017543,0,0,.24561404,0,0,.18947369,.26666668,.11578947,.1368421,0,.20350876,.31228071,.18596491,.15438597,.21403509,0,.19649123,0,.19298245,0,0,0,0,0,0,0,.31228071,0,.21754386,0,0,0,0,.14035088,.13118812,0,.25263157,.1368421,0,.29473683,.3859649,.15789473,.21403509,0,.15048544,.18245614,.28502417,0,.18947369,0,0,.2668919,0,0,.37894738,0,0,.12631579,.19649123,0,0,.24912281,.18596491,0,.17405063,0,.13333334,.19242902,.10855263,.14736842,0,.23859648,0,0,.33333334,0,0,0,0,.24561404,.25698325,.16842106,.10175438,0,.10526316,.19108281,0,0,0,0,.33333334,0,0,.15087719,0,0
340,Honduras,HND,0,0,0,.20627803,.17553191,0,0,.1442786,.2027027,.10135135,.11688311,.11294118,0,.11486486,.1264637,.16216215,.12837838,.27027026,.20394737,0,0,.20338982,.18181819,.10194175,0,.12837838,.18018018,.17050691,0,0,.11486486,0,.14741036,0,.18243243,.15139443,.20945945,.14864865,0,0,.29353234,.32432431,0,0,.15000001,.11764706,0,0,.20945945,.14984709,.38219896,0,.22297297,.18532819,.132,.19753087,.16891892,0,.3581081,.10282258,0,0,.1418919,.25,0,0,0,0,.23547401,0,.40825689,.12162162,.14864865,.18947369,0,.21694915,.22297297,.13309352,.25680932,.1761658,0,0,0,0,.11440678,.12660551,.2027027,.24193548,0,0,.23651452,.21621622,.2027027,0,0,.23648648,.20212767,0,0,.20945945,.36170211,.16891892,.22519083,0,.21276596,.27702704,.30994153,.27419356,.32432431,0,.16810344,0,.30645162,0,0,.18243243,.11486486,0,.12162162,0,.3480663,.1554054,.20879121,.11486486,0,0,0,.44594595,.13861386,0,.23756906,.19026549,0,.29493088,.22649573,.27058825,.26666668,0,.15048544,.12429378,.21014492,.14864865,.24561404,0,0,.1722973,0,0,0,0,0,.24832214,0,0,.10135135,.40721649,.12837838,0,.19620253,0,0,.12933753,0,.24022347,0,.29126215,0,.18243243,.18666667,.11486486,0,0,0,.24537037,.2122905,.22499999,.25316456,.13574661,.16875,0,.16216215,.10135135,0,.12162162,.25833333,0,.10135135,.15611814,0,.20945945
344,"China, Hong Kong SAR",HKG,0,0,0,.29491526,.22372882,0,.11186441,.19661017,.1559322,0,.11864407,.36000001,0,0,.28337237,0,0,.13559322,.39144737,.10847457,0,.4338983,.27457628,.18305084,0,0,.2,.27457628,0,0,0,0,.28474575,.26262626,.12542373,.2370518,0,0,0,0,.26779661,.17966102,0,0,.22033899,.3887468,.30442804,0,.1559322,.42507645,.25423729,0,.10847457,.25423729,.33199999,.42592594,0,.24067797,.20338982,.29032257,0,.24234694,.16271186,.11525424,0,0,0,0,.38532111,0,.30169493,.11525424,0,.22033899,.21694915,0,0,.38305086,.2440678,.22020726,0,0,0,0,.17627119,.32844037,0,.24067797,.15873016,0,.28474575,.16610169,0,.1559322,0,.11864407,.37627119,0,0,.17288135,.19322033,0,.37966102,.21355931,.3898305,.14915255,.19661017,.28135592,.14915255,0,.26779661,0,.30847457,0,0,.10169491,.14915255,0,0,0,.21016949,0,.15932204,0,0,0,0,.17627119,.25,.11864407,.18983051,.23050848,0,.22372882,.20677966,.14915255,.16271186,0,.39077669,.10847457,.38647342,.11186441,.28813559,0,0,.41891891,0,0,.18305084,0,0,.1559322,.13559322,0,0,.25084746,.17627119,0,.49050632,0,.41355932,.43533123,.32894737,.17627119,0,.21016949,0,0,.28333333,0,0,0,0,.28474575,.35195529,.18983051,.18644068,.26779661,.17966102,.23991507,0,0,0,.10169491,.23728813,0,0,.2,0,.11864407
348,Hungary,HUN,0,0,0,.12556054,0,0,0,0,.12676056,0,0,0,0,.1125,0,.13846155,.15151516,.26262626,0,0,0,0,0,0,0,0,0,0,0,0,.16049382,.11111111,0,0,0,0,.10416666,.11111111,.11111111,0,.10447761,.12307692,.12698413,0,0,0,0,.11111111,.14285715,0,.15706806,0,.10843374,.1003861,0,0,0,0,.24087591,0,0,0,.10344828,.10576923,0,.14285715,0,0,0,0,.14220184,.13461539,.17460318,.12631579,.22297297,0,0,0,.12062257,0,0,0,0,0,0,0,.25675675,.11827957,0,0,.12033195,0,.34375,0,0,.24210526,0,0,0,.13138686,.20212767,.23809524,0,0,.10283688,.21830986,.16959064,.12903225,.26950353,.11111111,0,0,.13440861,0,0,.20930232,0,.11111111,0,0,.20994475,0,0,0,0,.12698413,0,.25210086,0,0,.1436464,0,0,.14746544,.12393162,.10588235,.19333333,.12698413,0,0,0,.12658228,.10964912,.19047619,0,0,0,.14925373,0,0,.11111111,.10067114,0,.11111111,.1097561,.17010309,0,.11111111,0,0,0,0,0,.12849163,0,.13106796,0,.10752688,0,.11111111,0,0,0,.14351852,0,.105,0,0,0,0,0,.12698413,0,0,.1375,.15873016,.12698413,0,0,0
352,Iceland,ISL,0,0,0,.21582733,.176259,0,0,.20143884,.17266187,0,.10071942,.3317647,0,0,.28337237,0,0,0,.31907895,0,0,.30575541,.23021583,.20143884,0,0,.18705036,.20143884,0,0,0,0,.29856116,.22558923,.11510792,.22509961,0,0,0,0,.19424461,.16906475,0,0,.17985612,.41176471,.30811808,0,.11870503,.31498471,.19784173,0,0,.25179857,.30199999,.32407406,0,.23741007,.10071942,.32661289,0,.24234694,.10071942,0,0,0,0,0,.27522936,0,.22661871,0,0,.18245614,.13309352,.38305086,0,0,.17985612,.17357513,0,0,0,0,.24100719,.27155963,0,.19064748,.22857143,0,.21223022,.13309352,0,.2086331,0,0,.26241136,0,0,.10431655,.14748201,0,.33093524,.19784173,.28723404,0,.1294964,.22661871,0,0,.34172663,0,.21942446,0,0,0,.10431655,0,0,0,.13669065,0,.16187051,0,0,0,0,.10791367,.27475247,0,.12230216,.23021583,0,.1294964,.15467626,.10791367,.1438849,0,.41504854,.1294964,.31884059,0,.24820144,0,0,.37837839,0,0,.22261484,0,0,.11510792,.13309352,0,0,.21942446,.1438849,0,.37341774,0,.40647483,.37539431,.28947368,.12230216,0,.20143884,0,0,.28,0,0,0,0,.21223022,.2877095,.13309352,.14028777,.2769784,.12230216,.25477707,0,0,0,0,.15107913,0,0,.19064748,0,0
360,Indonesia,IDN,0,0,0,.25291827,.15175097,0,0,.15953307,.11284047,0,.12451362,.13411765,0,.10505836,.15456675,0,0,.19844358,.2631579,0,0,.22178988,.13618676,.15175097,0,.12062257,.20233463,.16342412,0,0,0,0,.17509727,.11111111,.14785992,.27888447,.15175097,0,0,0,.25291827,.12451362,0,0,.19455253,.16368286,.11254612,0,.13229571,.16207951,.24124514,0,.13229571,.25096524,.192,.26851851,.13229571,.13618676,.21011673,.14919356,0,.11479592,.11284047,.15953307,0,0,0,0,.24770643,0,.27626458,0,.11673152,.30175439,.25680932,.2440678,.12062257,.17985612,0,.30051813,0,0,0,0,.17120622,.17614679,0,.14007781,.16825397,0,.26848248,.13229571,.15175097,.20622568,0,.21011673,.22695035,0,0,.15564202,.35797665,.10894942,.24045801,.11673152,.21631205,.21789883,.25291827,.19455253,.25680932,0,.16342412,0,.18287937,0,0,.21011673,0,0,0,0,.23346303,0,.28793773,0,0,0,0,.19066148,.14851485,.10116731,.23346303,.15953307,0,.29571983,.29571983,.20622568,.27626458,0,.19417475,.20233463,.27294686,0,.24902724,0,0,.2668919,0,0,.21201414,0,0,.18287937,.17509727,0,.10116731,.25291827,.10116731,0,.20886075,0,.19318181,.17665616,.13486843,.16731517,0,.19066148,0,.12840466,.36666667,0,0,0,0,.27237353,.25698325,.28015563,.16731517,.14785992,.11673152,.11889596,.10116731,0,0,0,.43190661,0,0,.17898832,0,.14785992
364,Iran,IRN,0,.12435233,0,.2253886,.13730571,0,.10362694,.19948186,.13989638,0,.15284973,.26117647,0,0,.2857143,0,0,.16839378,.30051813,0,0,.19689119,.13730571,.17875648,0,.11917099,.25388601,.16062176,0,0,0,0,.14766839,.21761657,.12176166,.39840639,0,0,0,0,.23056994,0,0,0,.17357513,.25063938,.22509225,0,0,.20984456,.19170985,0,0,.34455958,.36199999,.22279793,.17357513,.13730571,.14766839,.27822581,0,.27551019,0,0,0,0,0,0,.33937824,0,.2253886,0,0,.2642487,.1761658,.22020726,0,.17357513,.30051813,0,0,0,0,0,.19948186,.33944955,0,.16839378,.21761657,0,.26165804,.13212435,.10103627,.20466322,0,.12953368,.24611399,0,0,0,.26165804,0,.18134715,.13730571,.18393782,.15025906,.2150259,.20466322,.22797927,0,.17875648,0,.20466322,0,0,.11139897,0,0,0,0,.21243523,0,.13989638,.11398964,0,0,0,.15284973,.25742576,0,.26683939,.13471502,0,.36010364,.23834197,.23056994,.15025906,0,.27427185,.18393782,.35265699,0,.20725389,0,0,.27979276,0,0,.26943004,0,0,.15025906,.12694301,0,0,.19948186,0,0,.24093264,0,.19170985,.19689119,.17357513,.17098446,0,.24093264,0,0,.30569947,0,0,0,0,.24093264,.40414509,.25647667,.1761658,.2150259,.13989638,.26326963,0,0,0,0,.3134715,0,0,.24611399,0,.13212435
368,Iraq,IRQ,0,0,0,0,.14361702,0,0,.14925373,.1056338,.13385826,.19480519,.11294118,0,0,.14285715,0,0,0,0,0,0,0,.12834224,0,0,0,.12612613,.14746544,0,0,0,0,.11155379,.16498317,.13138686,0,0,0,0,0,0,.17692308,0,0,.2,0,.1402214,0,.13385826,.17431192,.11518325,0,0,0,.102,.12037037,0,0,0,.125,0,.17091836,0,0,0,0,0,0,.12844037,0,.11009175,.10236221,0,0,0,0,0,0,0,0,0,0,0,0,.16101696,0,.14173229,.12365592,0,0,0,.12676056,0,0,0,0,0,0,0,.11678832,0,0,.15648855,.13157895,.11347517,.1056338,0,.10215054,0,0,.10775862,0,0,0,0,0,.11811024,0,0,0,0,0,0,.1496063,0,0,0,.1496063,.16831683,0,0,.19026549,0,0,0,0,0,0,.1092233,0,0,0,0,0,0,0,0,0,0,0,0,.10738255,.2,0,0,0,.10447761,0,0,0,0,.11041009,.12828948,.12290503,0,0,0,0,0,0,0,0,0,0,0,0,.11392405,0,.18125001,.14861996,0,0,0,0,0,0,0,0,0,0
372,Ireland,IRL,0,.18367347,0,0,0,0,0,0,0,0,.11038961,0,0,0,0,.12307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11538462,0,0,0,0,0,.1003861,0,0,.11650486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16249999,0,0,0,0,0,0,0,0,.11538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16363636,0,0,0,0,0,.13461539,0,0,0,.12121212,0,.13333334,.11538462,0,0,0,0,0,.13793103,0,0,0,0,0,0,0,0,0,0,0,.15384616,0,0,0,0,.23076923,.13461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11165048,0,0,0,.1147541,0,0,0,0,0,0,0,0,0,0,.11956522,0,.1923077,0,0,0,.11538462,0,.10169491,.11016949
376,Israel,ISR,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,0,0,0,.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10714286,0,0,0,0,0,0,0
380,Italy,ITA,0,0,0,0,0,0,0,.11940298,0,0,.13636364,0,0,.125,0,0,0,.1010101,0,.10714286,.12162162,0,0,0,0,0,0,0,0,0,0,0,0,0,.13138686,0,0,0,0,0,0,0,0,0,.12727273,0,0,0,0,.12232416,0,0,.15662651,0,0,0,0,0,.13138686,0,0,0,.11206897,.10576923,.10810811,0,0,0,0,.21621622,0,0,.13513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10305344,0,0,0,.14035088,0,0,.17567568,0,0,0,0,0,.12790698,0,0,.13513513,.14864865,0,0,0,.21212122,0,.10810811,0,.1092437,0,.21186441,0,.16371681,0,0,0,.11176471,0,.13513513,0,0,0,.10126583,0,.16216215,0,0,0,0,0,0,0,.17449665,0,0,0,0,0,.10810811,0,0,0,0,0,0,.21621622,0,0,0,0,.10810811,0,0,0,0,0,.13,0,0,.14375,0,0,0,0,0,0,0,.12162162,0,0,0
384,CÃƒÂ´te d'Ivoire,CIV,0,.11016949,0,.21186441,.16101696,0,0,.12711865,.16101696,0,.11440678,.19294117,0,0,.23419204,0,0,0,.21710527,.11016949,0,0,.13135593,.15254237,0,0,.1779661,.20338982,0,0,0,0,.20318726,.27946126,.12711865,.20717132,0,0,0,0,.20338982,.16525424,0,0,.29237288,.2173913,.21217713,0,.12288135,.2232416,.21610169,0,0,.24710424,.208,.16049382,.13135593,.19409283,.10169491,.21169356,0,.24234694,.13135593,0,0,0,0,0,.25076452,0,.21610169,0,0,.20350876,.11440678,.17627119,0,.24100719,.17120622,.19948186,.16101696,0,0,0,0,.19816513,.10593221,.25847459,.20317461,0,.23651452,.11440678,0,.17991632,0,0,.25177306,0,0,.14406779,.16525424,0,.19465649,.19491525,.19503546,0,.1779661,.15254237,.11440678,0,.23728813,0,.15677966,0,0,0,.11440678,0,0,0,.19067797,0,.16101696,0,0,0,0,.10593221,.24504951,0,.19491525,.23305085,0,.21186441,.16525424,.16525424,.12711865,0,.18932039,.12288135,.18599033,0,.24576271,0,0,.20945945,.10169491,0,.17667845,0,0,.16525424,.14406779,0,0,.18644068,0,0,.21202531,0,.20454545,.20189275,.19078948,.15677966,0,.19915254,0,0,.19666667,0,0,0,0,.19915254,.19832402,.20338982,.17372881,.14830509,.13135593,.26539278,.11016949,0,0,0,.15000001,0,0,.21097046,0,.11016949
388,Jamaica,JAM,0,0,0,.20733945,.18348624,0,0,.14311926,.14678898,0,0,.47522935,0,0,.34311926,0,0,0,.29357797,0,0,.24770643,.18165137,.19633028,0,0,.16880734,.20550458,0,0,0,0,.16880734,.31559634,0,.45688075,0,0,0,0,.19816513,.11192661,0,0,.17431192,.43119267,.56697249,0,.12477064,.33761469,.19082569,0,0,.22752294,.5522936,.29174313,0,.23119266,.10275229,.48807341,0,.33944955,0,0,0,0,0,0,.35596329,0,.22385322,0,0,.2440367,.12660551,.32844037,0,.27155963,.17614679,.33944955,0,0,0,0,.19816513,0,0,.17981651,.29541284,0,.18165137,.11009175,0,.22201835,0,0,.32110092,0,0,.12844037,.15963303,0,.2440367,.17431192,.26055047,.13944954,.13944954,.20917431,0,0,.20366973,0,.19266056,0,0,0,.10642202,0,0,0,.17247707,0,.11376147,0,0,0,0,0,.29908258,0,.18899083,.18348624,0,.18899083,.20366973,.13027523,0,0,.40733945,.13761468,.4642202,0,.23119266,0,0,.32477063,0,0,.29908258,0,0,.10642202,.10275229,0,0,.2,.18899083,0,.3266055,0,.28256881,.38348624,.31743118,.16513762,0,.21284404,0,0,.2440367,0,0,0,0,.22018349,.42752293,.12293578,.11559633,.16513762,.12477064,.40183488,0,0,0,0,.20366973,0,0,.16513762,0,0
392,Japan,JPN,0,.1122449,0,0,0,0,0,.10945274,.14788732,.14563107,.1038961,0,0,.15000001,0,.14864865,.14864865,.11111111,0,0,.16216215,0,0,0,0,.10869565,0,.13364056,0,0,0,0,0,0,.13138686,0,.13541667,.16216215,.10810811,0,.10447761,.23846154,.14864865,0,.13636364,0,0,0,.2184874,0,.18848167,0,.18072289,.13127413,0,0,.1262136,0,.21167883,0,0,0,.18103448,.15384616,0,.10810811,0,0,.11620795,0,.19266056,.17307693,.24324325,0,.2027027,0,.25675675,0,0,0,.14173229,0,0,0,.10593221,0,0,.15053764,0,0,.14107884,.11971831,0,0,0,.14736842,.12411348,0,0,.15328467,.13297872,0,.11068702,0,.10283688,0,.15789473,.11827957,.17021276,0,.10775862,0,.13440861,0,0,.13953489,.14705883,0,.14864865,0,.12707183,.14864865,0,.11111111,0,.14864865,0,.23529412,.10148515,0,0,.11504425,.10810811,.10138249,0,.14117648,0,0,0,0,0,.10126583,.12719299,.13513513,0,0,0,.16216215,0,0,0,.147651,0,0,0,.14432989,0,0,.11392405,.14864865,0,0,0,.11173184,0,.13592233,0,.17204301,0,0,0,0,.13513513,0,0,.115,.17721519,0,.10625,0,.15217391,.14864865,0,0,0,0,0,.10126583,.12162162,.10169491
398,Kazakhstan,KAZ,0,.13440861,0,.27354261,.22340426,0,.14516129,.15422885,.2311828,.10752688,.12903225,.16235293,0,.11827957,.20374708,.10215054,0,.17204301,.23684211,.14516129,0,.25,.20855615,.16990291,0,0,.13963965,.24423963,0,0,.12903225,0,.1434263,.15488215,.15053764,.1434263,.12365592,0,0,0,.25870648,.25806451,0,0,.22272727,.13810742,.15867159,0,.18817204,.24770643,.33507854,0,0,.28957528,.21799999,.21913581,.13978495,.14345992,.25268817,.18548387,0,.16071428,.16129032,.12903225,0,0,0,0,.27828747,0,.33486238,.17204301,0,.14736842,.24193548,.24067797,.11827957,.19064748,.14007781,.16839378,.12365592,0,0,0,.25847459,.17981651,.15053764,0,0,0,.32365146,.20430107,.13978495,0,0,.12365592,.30141845,0,0,.2311828,.22340426,.10215054,.24045801,.16842106,.21985815,.16129032,.29032257,0,.17741935,0,.20689656,0,0,0,0,0,.12903225,0,0,0,.3172043,0,.1827957,.12365592,0,.11827957,0,.24193548,.22029702,0,.27956989,.24778761,.11290322,.23963134,.2008547,.24193548,.13978495,0,.21359223,.13440861,.22222222,0,.25,0,0,.20608108,0,0,0,0,0,.22580644,.10752688,0,0,.29896906,.12365592,0,.24683544,0,.18181819,.20504732,.15789473,.2311828,0,.35922331,0,.14516129,.15000001,0,0,0,0,.27314815,.25139666,.185,.24193548,.17647059,.19892474,.14437367,.15591398,0,0,0,.18333334,0,0,.19409283,0,.12365592
400,Jordan,JOR,0,0,0,.14603175,.16507937,0,0,0,.11428571,0,0,.31294116,0,0,.26463699,0,0,0,.17142858,0,0,.12698413,.12380952,.22857143,0,0,.13650794,.14285715,0,0,0,0,.11746032,.37460318,0,.25896415,0,0,0,0,0,0,0,0,.16190477,.31969309,.39667895,0,.1015873,.19877675,0,0,0,.11746032,.222,.20679012,0,.25396827,0,.27620968,0,.36479592,0,0,0,0,0,0,.13455658,0,0,0,0,.26984128,0,.15873016,0,.22857143,.16825397,.21761657,0,0,0,0,.20317461,.29541284,0,0,0,0,0,0,0,.40317461,0,0,.16507937,0,0,0,0,0,.10793651,.1968254,.14285715,.1015873,0,0,0,0,.2,0,0,0,0,0,0,0,0,0,0,0,.16190477,0,0,0,0,0,.25,0,0,0,0,0,.12698413,0,.14603175,0,.21601942,.20952381,.19082126,0,.10476191,0,0,.24444444,0,0,.42539683,0,0,0,.26031747,0,0,0,.11746032,0,.17721519,0,.2,.2681388,.32063493,.11428571,0,0,0,0,.27936509,0,0,0,0,.11428571,.16759777,0,0,.13968255,0,.35031846,0,0,0,0,.12380952,0,0,.17142858,0,0
404,Kenya,KEN,0,.14285715,0,0,0,0,.10526316,.13930348,0,0,.18831168,0,0,0,0,.1375,.1375,0,0,0,0,0,0,0,0,.15217391,0,0,0,0,0,0,.13944224,0,.13138686,0,.10416666,.125,0,0,0,0,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,.10679612,0,0,0,0,0,.11206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16249999,0,0,0,0,0,0,0,0,0,.17605634,0,0,0,.11578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10215054,0,0,.10465116,0,.175,.15000001,0,0,0,0,.13131313,0,.125,0,0,0,.11864407,0,0,.1125,0,0,.13529412,0,0,0,.11864407,0,0,0,0,0,0,.25190839,.125,0,0,0,.10067114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16249999,0,0,0,0,0,.11,0,.14932127,0,0,.23913044,0,.1125,0,0,0,.125,.1392405,.15000001,.11864407
