country_code_BACI,country_name,iso3,AFG,ALB,DZA,AGO,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BOL,BIH,BRA,BLZ,VGB,BRN,BGR,MMR,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,GAB,GEO,GMB,DEU,GHA,GRC,GRL,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LVA,LBR,LBY,LTU,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MAR,MOZ,OMN,NPL,NLD,ANT,ABW,NCL,NZL,NIC,NER,NGA,NOR,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,SAU,SEN,SYC,SLE,IND,SGP,SVK,VNM,SVN,ZA1,ZWE,ESP,SDN,SUR,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,PUS,BFA,URY,UZB,VEN,YEM,SCG,ZMB
784,United Arab Emirates,ARE,0,0,0,.25101215,0,0,.15384616,0,.14574899,.17085427,0,.15825687,0,0,.17813765,.25675675,0,.10121457,.21862349,.22222222,0,0,0,.1902834,.11336032,0,0,.14015152,.14106584,.12955466,.37871286,0,0,0,0,.18218623,.25506073,0,0,.1659919,.19239905,0,.19426751,.20242915,0,.12550607,.20647773,.1875,.2519685,0,0,.17004049,.13507625,0,.10895884,0,0,0,0,0,.26482213,0,.27530363,0,.44067797,.20647773,0,.15384616,.29209623,.48605579,.30094042,.11336032,0,0,0,.1902834,.19389978,.14979757,0,.21582733,0,.2145749,0,.14574899,.33603239,0,.12550607,.22672065,0,0,.30769232,.24696356,.21862349,.21862349,.25101215,.17408907,.19433199,0,.32388663,.25506073,0,0,.21052632,0,0,0,.21862349,0,.31174091,0,0,0,.13360325,.15594059,0,.20242915,.17004049,0,.2388664,.3319838,.1902834,.34412956,0,.25555557,.24696356,.3097015,0,0,0,0,.2834008,0,.38144329,0,.24291497,0,.12145749,.19433199,0,.30364373,0,.19064748,.19047619,.12371134,0,0,0,.12955466,0,0,0,0,.22672065,.31468531,.12955466,0,.12955466,.15384616,.12155963,0,0,0,.38056681,0,.14574899,.10526316,.12550607
788,Tunisia,TUN,0,.15714286,0,.11258278,0,0,.12432432,0,0,0,.25242719,0,.15714286,0,.11428571,0,.11428571,0,.10497238,0,0,0,.11904762,0,0,0,0,0,0,.15286624,0,.11428571,0,0,0,0,.10135135,0,0,0,0,0,0,0,0,.10126583,.18064517,0,0,0,0,.14473684,0,0,0,0,.14285715,0,.14285715,0,.11857708,0,.13186814,0,0,.12903225,0,0,0,0,0,0,.18478261,0,0,.10619469,0,.14457831,.15929204,0,.11428571,.14201184,.32110092,0,0,0,.11428571,.12322275,0,0,.12676056,0,0,0,.16176471,.23387097,.176,0,0,.14925373,.12857144,0,.15053764,.15277778,.11428571,0,.1559633,.11428571,0,0,.17142858,0,.16,0,0,0,0,0,.17647059,0,.12804878,0,0,0,0,0,.16470589,0,0,0,0,0,0,0,.11489362,.2,.11811024,0,0,.12105263,0,0,0,0,0,.28767124,0,.14285715,0,0,0,0,0,.12937063,.1637931,0,0,0,0,.40229884,0,0,.10759494,0,.1097561,.16190477,.16
792,TÃƒÂ¼rkiye,TUR,0,.22857143,0,.14569536,0,0,.11351351,0,.11009175,0,.22330096,0,0,0,.11428571,0,.17142858,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,.11428571,.11428571,0,0,0,0,0,0,.10857143,0,0,0,.12244898,0,.11392405,.19354838,0,.10236221,0,0,.10526316,0,0,0,.1025641,.11428571,0,0,0,.12648222,0,0,0,0,.12903225,0,.1388889,0,0,0,0,.20652173,0,.17142858,0,0,.16867469,.1238938,0,.2,0,.20183486,0,0,0,.11428571,0,0,0,.11267605,.11061947,.12254902,.18181819,.13970588,.12096774,.176,.11428571,0,.13930348,0,0,.12903225,.2638889,0,0,.11926606,.12857144,0,0,.12857144,0,.11,0,0,.11811024,.10096154,0,.23529412,0,.15853658,0,0,0,0,0,.17647059,.15789473,0,0,.11885246,.10928962,0,0,0,.18571429,.11811024,0,0,0,0,0,0,0,0,.30136988,0,.12244898,0,0,0,0,.14678898,.11888112,.12931034,.11428571,.10043668,.12716763,0,.22988506,.14285715,0,0,0,0,.11428571,0
795,Turkmenistan,TKM,0,0,0,0,.1375,.1125,.11351351,0,0,0,.14563107,0,0,.1125,0,0,0,0,.10497238,.14074074,.1125,0,.14285715,0,.27184466,0,0,.11363637,0,.11464968,0,.16249999,.125,0,0,.12269939,.17567568,0,0,.12,0,0,.12101911,.12244898,0,.16249999,.11612903,0,.1456693,0,0,.125,0,0,0,.12820514,0,0,0,0,.12252964,0,.15934066,0,0,.16935484,.13765182,0,0,.11553785,0,0,.23913044,0,0,0,0,.19277108,.15929204,0,0,.18343195,0,0,0,0,0,.13270143,0,0,0,.11946902,.18137255,0,0,.12903225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1125,0,.15000001,.10643564,.11309524,.12598425,.11057692,0,0,0,.10365853,0,0,.10555556,0,0,.12941177,0,0,0,0,0,0,0,0,0,.15748031,0,0,.19473684,0,.10431655,0,0,0,0,0,.23469388,0,0,0,0,0,.1013986,.15517241,.1375,0,.10982659,0,0,.25714287,0,0,0,0,0,.104
800,Uganda,UGA,0,0,0,.3245033,0,.13761468,0,.1559633,0,0,0,0,.10091743,0,.38532111,.15878378,.10091743,.11009175,.17679559,.11851852,0,0,0,0,0,0,0,0,0,0,.19554456,0,0,0,0,.1595092,.20945945,0,0,.14285715,0,0,0,.36697248,0,0,.29677418,0,.19291338,0,0,.33027524,0,0,0,0,0,0,0,0,.19762845,0,.22527473,0,.22033899,.29838711,.18218623,.33944955,.1305842,.20318726,.17868339,0,0,0,0,.12831858,.10675381,.26605505,.17699115,0,0,.12426036,0,.28440368,.1392405,0,.23853211,.17535545,0,0,.37323943,.2079646,.17156863,.34862384,.44117647,.22580644,.27200001,.16513762,.21212122,.2039801,0,.1559633,.32110092,.17431192,0,0,0,.1559633,.15822785,0,0,0,.18348624,0,0,.30708662,0,.10091743,.41176471,.1902439,.17073171,.34507042,0,.11666667,.16304348,.22761194,0,.1559633,0,0,.21311475,0,.12371134,0,.15319149,0,.13385826,0,0,.23684211,0,.11151079,.13650794,0,0,.21100917,0,.13761468,.22672065,0,.14678898,0,0,.19930071,.15517241,0,0,.12138728,0,0,0,0,.32911393,0,0,0,.14399999
804,Ukraine,UKR,0,0,0,.23426573,0,0,.25874126,.11538462,.18531469,.24120604,.12937063,.25917432,0,0,.13286713,.4358108,0,0,.26573426,.36713287,0,0,.11888112,.22027972,.11188811,0,0,.19930071,.15360501,.21328671,.30940595,0,0,0,0,.22377622,.21328671,0,0,.24125874,.30403802,.17635658,.2388535,.17132868,0,.1013986,.2937063,.35499999,.26223776,0,.15384616,.15734266,.22222222,0,.18886198,.18181819,0,0,0,0,.44405594,0,.32517484,0,.28474575,.2027972,.31468531,.12237762,.3539519,.32517484,.42633229,0,.18181819,0,0,.23426573,.34422657,.13286713,.17132868,0,.11188811,.25874126,.17132868,.1013986,.2902098,0,.10839161,.31818181,0,0,.22377622,.33566433,.24475524,.16433567,.27622378,.22727273,.21328671,0,.30069929,.38811189,0,0,.17132868,.1013986,0,0,.2062937,.10489511,.11188811,0,0,0,.13286713,.20049505,.10489511,.23426573,.18181819,0,.26573426,.22377622,.25874126,.16083916,0,.34166667,.24825175,.43006992,.11188811,0,0,0,.39510489,.11188811,.26116839,0,.36013985,0,.14335664,0,0,.31468531,0,.31818181,.31428573,.18900344,0,.18881118,0,.14685315,.31468531,.12937063,.11888112,.1013986,.19930071,0,.14335664,0,.25524476,.2062937,.14220184,.17482518,.12237762,0,.22727273,0,.26573426,.11888112,.16083916
807,North Macedonia,MKD,0,.19827586,0,.1589404,.10344828,.14655173,.17297298,0,.17431192,0,.11206897,0,.18103448,.15517241,.13793103,.11824324,0,.1724138,.13812155,.11481482,.15517241,0,.20689656,.12711865,.11206897,0,.12931034,.14393939,0,.20382166,.11881188,.19827586,.15517241,0,.10344828,.15337424,.25,.12931034,0,.13142857,.10451306,0,.12101911,.14655173,0,.15517241,.2,.105,.1496063,.12931034,0,.1724138,0,0,0,.18589744,.13793103,.13793103,.20689656,0,.1541502,0,.18131869,.15517241,.10847457,.27419356,.10931174,.12931034,.10309278,.21115538,.19435737,0,.1724138,0,.12931034,.1238938,0,.14655173,.11206897,0,0,.32544377,.23275863,.10344828,0,0,.12068965,.17061612,0,0,.25352111,.15044248,.16666667,0,.20588236,.23387097,.352,0,.1038961,.12935324,.1724138,0,.28448275,.13793103,.23275863,0,.22413793,.18103448,.10759494,0,.23275863,.11206897,.31034482,.10396039,.11309524,.27559054,.14903846,0,.26890758,.16585366,.23780487,.16197184,.12931034,.10555556,.14673913,.12313433,.18103448,.11206897,0,0,.1147541,.10928962,0,0,.11914894,.20689656,.27559054,.125,.12931034,.17894737,.10344828,0,0,0,0,.18965517,0,.38793105,.12955466,.1637931,.12931034,.15517241,.15517241,.14335664,0,.27586207,.11353712,.19075145,0,.14655173,.15517241,.13793103,.23417722,0,.15040651,.31034482,.31200001
818,Egypt,EGY,0,.11666667,0,.10596026,0,0,.11351351,0,.11009175,0,.1262136,0,.13333334,.16666667,.14492753,0,0,0,0,0,.15000001,0,.17857143,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,.13513513,.11666667,0,0,0,0,0,.10204082,0,.18987341,.10967742,0,0,.21666667,0,.10526316,0,0,0,.10897436,.16666667,.13333334,.26666668,0,0,.11666667,0,.15000001,0,.12903225,0,0,0,0,0,0,0,0,.15000001,0,0,0,0,0,.10476191,.20710059,.16513762,0,0,0,0,0,0,0,0,.10619469,0,0,0,.12903225,0,0,0,0,.18333334,0,.11827957,.1388889,0,.11666667,0,.16666667,0,0,.18333334,.13333334,.18000001,0,0,0,.11538462,0,0,0,.11585366,0,.15000001,0,0,0,.12941177,0,0,0,0,0,0,0,0,.18333334,.17322835,0,.11666667,0,.15000001,0,0,0,0,.16438356,0,.21428572,0,0,.11428571,.1375,0,0,.27586207,0,0,.11560693,0,.10344828,0,0,0,.11666667,.10569106,.22857143,.176
826,United Kingdom,GBR,0,0,0,.1790393,0,0,.21834061,.12663755,.27947599,.22864321,.15283842,.23394495,0,0,0,.33445945,0,0,.22707424,.34444445,0,0,0,.29661018,0,0,0,.26893941,.14106584,.1790393,.17821783,0,0,0,0,.17030568,.13100436,0,0,.23144105,.24703088,.18217054,.19426751,.1048035,0,0,.19213974,.21250001,.28740159,0,.23144105,0,.22440088,0,.19854721,.26637554,0,0,0,0,.25296444,0,.19213974,0,0,.11790393,.25506073,0,.2783505,.16334662,.23824452,.1091703,.12227074,0,0,.15720524,.16993465,0,.12663755,.19784173,.23144105,.18340611,.13100436,0,.19831224,0,0,.20960699,0,0,0,.31877729,.29694322,0,.13100436,.20960699,.10043668,0,.18614718,.23580787,0,0,0,0,0,0,0,0,.10043668,0,0,0,.13100436,.22029702,.23580787,.11790393,.20087336,0,0,.12227074,.13100436,.1048035,0,.28611112,.1790393,.19029851,.11353712,0,0,0,.35655737,.36244541,0,0,.35744682,0,.15720524,0,0,.18340611,0,.30935252,.2,.21993127,0,0,0,0,.12955466,0,.10043668,0,0,.25524476,.11353712,0,0,.22270742,.16055046,0,.22707424,0,0,0,.35772356,0,.15720524
834,United Rep. of Tanzania,TZA,0,0,0,.18497109,0,0,.34054053,0,.26605505,.1281407,.13872832,.17889908,0,0,0,.22972973,0,.11560693,.22651933,.22592592,0,0,.15606937,.17372881,.15028901,0,0,.18939394,.10344828,.27745664,.13861386,0,0,0,0,.19653179,.20231214,0,0,.24571429,.16627078,.13178295,.22611465,0,0,.12138728,.20231214,.185,.18110237,0,.11659193,0,.18082789,0,.14285715,.1734104,0,0,0,0,.21343873,0,.23076923,0,.11525424,.14450867,.21862349,0,.18900344,.16733068,.16614421,.21387284,0,0,.12138728,.1460177,.16775599,.11560693,.17919075,0,.12716763,.2716763,.14450867,0,.14345992,0,0,.21800947,0,0,.13872832,.2699115,.27450982,0,.1734104,.20809248,.15028901,0,.13852814,.24378109,0,0,0,.16763006,0,0,.12716763,0,0,0,0,0,.18497109,.21287128,.15606937,.1734104,.3125,0,.15028901,.22439024,.23121387,.11560693,0,.19444445,.16304348,.19029851,.17919075,.10404624,0,0,.17213115,.15300547,.11340206,0,.21276596,0,.21965317,0,0,.25263157,0,.17266187,.17460318,.11683849,0,0,0,.13294798,.15384616,0,.12716763,.10982659,.12138728,.2062937,.19075145,.11560693,.22270742,0,.14220184,0,.12138728,0,.15606937,0,.199187,.13294798,.20231214
842,USA,USA,0,0,0,0,0,0,.18577981,0,.21559633,.35550457,.10091743,0,0,0,0,.19266056,0,.11009175,0,.18119267,0,0,0,.19954129,.10779817,0,0,.23165138,.34633029,.12844037,.20412844,0,0,0,0,.11926606,.10091743,0,0,.13073395,.34174311,.4728682,.29816514,0,0,0,0,.30045873,.19036697,0,.2178899,0,.44880176,0,.50917429,.13302752,0,0,0,0,.16743119,0,.11926606,0,.1559633,0,.19036697,0,.24311927,0,.21100917,.16055046,0,0,0,.25917432,.34204793,0,0,.31880733,0,0,0,0,.14220184,0,0,.15366973,0,0,0,.14449541,.11009175,0,0,0,0,0,.18119267,.11009175,0,0,0,0,0,0,0,0,.10550459,0,0,0,0,.43119267,.15137614,0,.17889908,0,0,.11009175,.10550459,0,0,.25,.11009175,.15366973,0,0,0,0,.13990825,.16972478,.18577981,0,.17889908,0,0,.17889908,0,.1146789,0,.21330275,.24770643,.30504587,0,0,0,0,.12155963,0,0,0,0,.14220184,0,0,.16055046,.14220184,0,0,0,0,0,0,.20642202,0,0
849,US Misc. Pacific Isds,PUS,0,0,0,.10596026,0,0,.14054054,.12,.11926606,0,.25242719,0,.1724138,.10344828,.10344828,.13175675,0,0,0,0,0,0,.1724138,0,0,0,0,0,0,.15923567,0,.11494253,0,0,0,0,0,0,0,0,0,0,0,.12244898,0,.11494253,.17419355,0,0,0,0,.12643678,0,0,0,.1474359,.10344828,0,.12643678,0,.15810277,0,.13736264,0,0,.12903225,0,0,0,0,.10031348,0,.17391305,0,0,0,0,.11494253,.15044248,0,.2,.11242604,.34862384,0,.10126583,0,0,.12322275,0,0,.13380282,.11504425,0,0,.11764706,.20967741,.176,0,.12987013,.16915423,0,0,.11827957,.10344828,0,0,.11926606,0,0,0,.11494253,0,.16,0,0,.11023622,0,0,.2184874,0,.18902439,0,0,0,.10326087,0,.22988506,0,0,0,.10245901,0,0,0,.11914894,.13793103,.1496063,0,0,.12631579,0,0,0,0,0,.24137931,0,.19387755,0,.40229884,.22988506,0,0,.17482518,.14655173,.10344828,0,0,0,0,0,0,.1329114,0,.11382114,.2,.2
854,Burkina Faso,BFA,0,0,0,0,.11428571,.13333334,.16216215,.13333334,.16055046,0,.19047619,.12844037,0,0,0,.12837838,.14285715,.10185185,.1160221,.12962963,0,0,0,.17372881,.10476191,0,0,.15530303,0,.14012739,0,.13333334,.12380952,0,0,.19631901,.11486486,0,0,0,.11401425,0,0,.11428571,0,.14285715,.16774194,0,.11023622,0,.11210762,0,0,0,0,.15384616,0,0,0,0,.16205534,0,.13736264,0,0,.14516129,.14979757,0,.10652921,.13545817,.11912226,0,.21904762,0,0,0,0,.15238096,.1238938,0,0,.17751479,.11009175,0,.10126583,.10476191,0,.1042654,0,0,0,.14159292,.12254902,0,0,.14516129,0,0,.11688311,0,0,0,0,0,0,0,0,0,0,0,0,0,.18095239,.12128713,.17857143,0,.1298077,0,0,.11219512,.15243903,0,0,.13055556,.125,0,0,0,0,0,.1352459,.21857923,0,.12380952,.18723404,0,.1496063,0,0,.15789473,0,.12589929,.11428571,0,0,0,0,.17142858,0,0,.14285715,.25714287,0,.12237762,.15517241,0,.22707424,.12138728,0,0,0,0,0,0,.16666667,0,.104
858,Uruguay,URY,0,0,0,0,.10606061,0,0,0,0,0,0,0,0,.10606061,0,0,.10606061,.18518518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13793103,0,0,0,0,0,0,0,0,0,0,0,0
860,Uzbekistan,UZB,0,0,0,.36708862,0,.1329114,.16756757,0,.12844037,0,0,0,.11392405,0,.32278481,.20945945,0,0,.28176796,.13333334,0,0,.10126583,.13983051,0,0,0,0,0,.19620253,.29950494,0,0,0,0,.18404908,.31012657,0,0,.20571429,.12114014,0,.12420382,.28481013,0,.15822785,.32911393,.1275,.22440945,0,0,.27848101,0,0,0,.12025317,0,0,.12025317,0,.20158103,0,.28021979,.1392405,.29152542,.31645569,.18623482,.29746836,.19243987,.374502,.25078371,0,.10126583,0,0,.15044248,.12854031,.21518987,0,0,0,.23668639,.12658228,.25316456,.16455697,0,.23417722,.22748815,0,0,.50632912,.23893805,.20588236,.25949368,.38607594,.25316456,.39873418,.12025317,.22077923,.26368159,0,.10126583,.37341774,.1392405,.12025317,0,.24050634,.16455697,0,0,0,0,.18987341,0,0,.32911393,.15384616,.10126583,.3607595,.29756099,.23780487,.39240506,0,.17777778,.23913044,.23134328,0,.16455697,0,0,.27868852,0,.18556701,0,.19148937,0,.18987341,.11875,0,.33157894,0,.13669065,.14285715,0,0,.16455697,0,.17721519,.38056681,.10759494,0,0,.32911393,.22727273,.23417722,0,0,.15606937,0,.1329114,0,0,0,0,0,.1329114,.15822785
862,Venezuela,VEN,0,0,.15789473,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,.10204082,0,0,0,0,0,0,0,0,.15789473,0,0,0,0,0,0,.17073171,.11538462,.18518518,0,0,.14,0,0,0,0,0,0,.18181819,0,0,0,0,.13333334,0,0,0,.10526316,0,0,0,.25806451,0,.15789473,0,.30000001,0,0,0,0,0,0,0,0,0,0,0,.10526316,.11864407,0,0,0,0,0,0,0,0,0,0,.2631579,0,0,0,.21052632,0,0,0,0,0,0,0,.13793103,0,0,0,0,0,0,.13333334,.36842105,0,0,0,.21052632,0,.15151516,0,0,0,0,0,.22580644,0,0,0,0,.26666668,0,0,0,0,0,0,.21052632,0,0,0,.16666667,0,0,0,0,.11111111,0,.13333334,0,0,0,.13513513,0,.21052632,0,0,0,0,0,0,0,0,.11666667,0,0,0,0,0,0,0,0,0,0,0
887,Yemen,YEM,0,0,0,.16666667,.10569106,0,.2682927,.10162602,.37398374,.19346733,.15447155,.23165138,0,0,0,.27027026,0,.10569106,.20731707,.22962964,0,0,.10569106,.28048781,.10162602,0,0,.31060606,.14106584,.23983739,.14851485,0,0,0,0,.16666667,.13414635,.10569106,0,.17073171,.21852732,.16860466,.17834395,0,0,0,.16666667,.2475,.24409449,0,.24390244,0,.21568628,0,.24697337,.22764228,0,0,0,0,.25296444,0,.15853658,0,0,.1097561,.20647773,0,.20618556,.21513945,.22257054,.10162602,.15040651,0,0,.18699187,.1633987,0,.13414635,.12230216,.21138212,.24390244,.16666667,0,.199187,0,0,.23577236,0,0,0,.24796748,.26016259,0,.12601626,.15853658,0,0,.18699187,.21138212,0,0,0,.1097561,0,0,0,0,.10162602,0,0,0,.1300813,.21782178,.26016259,0,.27235773,0,0,.13821138,.199187,.12195122,0,.25277779,.14227642,.20149253,.1097561,0,0,0,.25203252,.35365853,.12027492,0,.25203252,0,.18699187,0,0,.16260162,0,.23021583,.21269841,.21993127,0,0,0,.10569106,.14574899,.1097561,0,0,0,.26573426,.15040651,.10569106,.35772356,.199187,.20642202,.11382114,.16666667,0,0,0,0,.16666667,.23577236
891,Serbia and Montenegro (...2005),SCG,0,0,0,.1192053,.10476191,0,.15675676,0,.16972478,0,.12380952,0,.16190477,0,0,.11486486,0,0,0,.1037037,0,0,.16190477,.12288135,.12380952,0,0,.13257575,0,.1656051,0,.13333334,.10476191,0,0,.12269939,.16216215,.14285715,0,.12,0,0,0,.13333334,0,.14285715,.16774194,0,0,.11428571,0,0,0,0,0,.1474359,.16190477,0,.15238096,0,.13043478,0,.17582418,0,0,.17741935,.11336032,0,.11340206,0,.13166144,0,0,0,0,.12831858,0,0,.10619469,0,0,.18934911,.23853211,0,0,0,0,.12322275,0,0,.15492958,.13716814,0,0,0,.19354838,.208,0,.11255411,.10447761,.14285715,0,.14285715,.12380952,.13333334,0,.21100917,.11428571,.12025317,0,0,0,.22857143,.11633664,0,.17322835,.14423077,0,.15126051,.10243902,.20121951,0,0,0,.10869565,0,.19047619,0,0,0,0,.10928962,0,0,.10638298,.14285715,.27559054,0,0,.1368421,0,0,0,0,0,.11428571,0,.22857143,.10526316,.16190477,.11428571,0,0,.11888112,.31034482,.22857143,0,.13294798,0,.2,0,0,.1329114,0,.16666667,0,.30399999
894,Zambia,ZMB,0,0,0,.16556291,0,0,.17837837,0,.21100917,0,.14399999,.10550459,.16,.13600001,.104,.15202703,0,0,.14917128,.14444445,0,0,.22400001,.1822034,0,0,.112,.15151516,0,.17834395,.10148515,.2,.12800001,0,0,.17791411,.22297297,.152,0,.12,.13064133,0,.11146497,.152,0,.13600001,.27741936,.1125,.16535433,0,.10313901,.14399999,0,0,0,.17948718,.12800001,0,0,0,.18577075,0,.17032968,.112,0,.2,.13360325,.112,.12027492,.19521913,.16927899,0,.112,0,0,.1460177,0,.12,.14399999,0,.12800001,.28402367,.184,0,0,0,0,.14691943,0,0,.17605634,.2079646,.20588236,0,.16911764,.2,0,0,.12987013,.1840796,.14399999,0,.184,.112,.16,0,.168,.16,.1392405,0,.13600001,0,.23999999,.12128713,.125,.22047244,.15865384,0,.22400001,.13170731,.21951219,.13380282,0,.11944444,.11413044,.11940298,.27200001,0,0,0,.16393442,.15300547,0,0,.16595745,.176,.2519685,0,0,.16842106,0,.11510792,.11746032,0,0,.16,0,.248,.12550607,.16,0,.104,.14399999,.16083916,.31200001,.176,.15720524,.20231214,0,.2,.104,0,.15822785,0,.23577236,.30399999,0
